,0_names,0_scores,0_pvals,0_pvals_adj,0_logfoldchanges,1_names,1_scores,1_pvals,1_pvals_adj,1_logfoldchanges,2_names,2_scores,2_pvals,2_pvals_adj,2_logfoldchanges,3_names,3_scores,3_pvals,3_pvals_adj,3_logfoldchanges
3667,CIDEA,-0.34531933,0.7298543092761272,0.9443434469706866,-0.501549,SMYD2,1.2288272,0.21913657666733388,0.6304905258129446,1.156759,PPP2R4,0.78490424,0.4325097146130885,0.886839349766789,1.3074609,CARHSP1,0.22301759,0.8235218222412359,0.9994352920077895,0.33230108
3668,RAI14,-0.34531933,0.7298543092761272,0.9443434469706866,-0.44996697,HOXA10,1.2288272,0.21913657666733388,0.6304905258129446,1.3113291,COL18A1,0.78490424,0.4325097146130885,0.886839349766789,1.2710503,PAQR8,0.22301759,0.8235218222412359,0.9994352920077895,0.19575776
3669,RXRG,-0.34531933,0.7298543092761272,0.9443434469706866,-0.4074399,ELOVL5,1.2247717,0.2206612394129337,0.6320309472599596,0.8845084,WNK3,0.78490424,0.4325097146130885,0.886839349766789,0.83256793,FAM193A,0.22301759,0.8235218222412359,0.9994352920077895,0.10492962
3670,CUL2,-0.34531933,0.7298543092761272,0.9443434469706866,-0.3271668,RAB22A,1.2247717,0.2206612394129337,0.6320309472599596,0.7560999,SEC13,0.78490424,0.4325097146130885,0.886839349766789,1.4603838,EIF4ENIF1,0.22301759,0.8235218222412359,0.9994352920077895,0.3215752
3671,CAPN5,-0.34531933,0.7298543092761272,0.9443434469706866,-0.4480208,NANOS1,1.2247717,0.2206612394129337,0.6320309472599596,1.258391,HEATR1,0.78490424,0.4325097146130885,0.886839349766789,1.2556822,CCDC69,0.22301759,0.8235218222412359,0.9994352920077895,0.14416076
3672,FRMD3,-0.34531933,0.7298543092761272,0.9443434469706866,-0.3744789,ADIPOR1,1.2247717,0.2206612394129337,0.6320309472599596,1.2199979,SORL1,0.78490424,0.4325097146130885,0.886839349766789,1.2680619,COL3A1,0.22301759,0.8235218222412359,0.9994352920077895,-0.009266012
3673,SC5DL,-0.34531933,0.7298543092761272,0.9443434469706866,-0.48196372,PDCL2,1.2247717,0.2206612394129337,0.6320309472599596,1.4549285,KANK4,0.78490424,0.4325097146130885,0.886839349766789,1.2472968,LRRC1,0.22301759,0.8235218222412359,0.9994352920077895,0.36983985
3674,SCNM1,-0.34531933,0.7298543092761272,0.9443434469706866,-0.42932352,GJA1,1.2247717,0.2206612394129337,0.6320309472599596,1.1039253,PDE10A,0.78490424,0.4325097146130885,0.886839349766789,1.0881526,ESRP1,0.22301759,0.8235218222412359,0.9994352920077895,0.23736538
3675,RTN2,-0.34531933,0.7298543092761272,0.9443434469706866,-0.44463825,NRCAM,1.2247717,0.2206612394129337,0.6320309472599596,0.5858154,EFCAB7,0.78490424,0.4325097146130885,0.886839349766789,1.1129627,TMEM38B,0.22301759,0.8235218222412359,0.9994352920077895,0.34535056
3676,SORCS2,-0.34531933,0.7298543092761272,0.9443434469706866,-0.50270265,TAS2R10,1.2247717,0.2206612394129337,0.6320309472599596,1.6954489,DDX19B,0.78490424,0.4325097146130885,0.886839349766789,1.2532338,C6orf192,0.22301759,0.8235218222412359,0.9994352920077895,0.19651878
3677,RIMS1,-0.34531933,0.7298543092761272,0.9443434469706866,-0.34300876,LOC285735,1.2247717,0.2206612394129337,0.6320309472599596,1.1044792,C14orf159,0.78490424,0.4325097146130885,0.886839349766789,1.014004,C8orf37,0.22301759,0.8235218222412359,0.9994352920077895,0.35049632
3678,PMS2CL,-0.34911406,0.7270036836012241,0.9443434469706866,-0.5031963,RBM17,1.2247717,0.2206612394129337,0.6320309472599596,1.1975491,PVRL2,0.78490424,0.4325097146130885,0.886839349766789,1.012338,CNNM1,0.22301759,0.8235218222412359,0.9994352920077895,0.20892753
3679,ZNHIT6,-0.34911406,0.7270036836012241,0.9443434469706866,-0.21130356,ELF2,1.2207162,0.22219349414797196,0.6351354143472117,0.97727674,CHD7,0.78490424,0.4325097146130885,0.886839349766789,0.65121275,CREM,0.22301759,0.8235218222412359,0.9994352920077895,0.34275582
3680,FH,-0.34911406,0.7270036836012241,0.9443434469706866,-0.47592363,GKAP1,1.2207162,0.22219349414797196,0.6351354143472117,0.89724225,MRPS31,0.78490424,0.4325097146130885,0.886839349766789,1.2320697,ADH7,0.22301759,0.8235218222412359,0.9994352920077895,0.36055085
3681,STON1,-0.34911406,0.7270036836012241,0.9443434469706866,-0.4863818,NPSR1,1.2207162,0.22219349414797196,0.6351354143472117,1.0717655,OSBPL11,0.78490424,0.4325097146130885,0.886839349766789,0.95102614,TRIM71,0.22301759,0.8235218222412359,0.9994352920077895,0.22475068
3682,ZKSCAN2,-0.34911406,0.7270036836012241,0.9443434469706866,-0.53045416,NIP7,1.2207162,0.22219349414797196,0.6351354143472117,1.3125292,TRIP13,0.78490424,0.4325097146130885,0.886839349766789,1.5037948,MTO1,0.22301759,0.8235218222412359,0.9994352920077895,0.50748384
3683,SHC3,-0.34911406,0.7270036836012241,0.9443434469706866,-0.48978168,PHACTR4,1.2207162,0.22219349414797196,0.6351354143472117,0.5405897,PIK3R6,0.78490424,0.4325097146130885,0.886839349766789,1.0555537,SARNP,0.22301759,0.8235218222412359,0.9994352920077895,0.36030036
3684,CDK11B,-0.34911406,0.7270036836012241,0.9443434469706866,-0.5011108,COX19,1.2207162,0.22219349414797196,0.6351354143472117,1.1015892,AMACR,0.78490424,0.4325097146130885,0.886839349766789,1.2644805,SESTD1,0.22301759,0.8235218222412359,0.9994352920077895,-0.0651677
3685,IFLTD1,-0.34911406,0.7270036836012241,0.9443434469706866,-0.2434045,UBQLNL,1.2207162,0.22219349414797196,0.6351354143472117,1.3289473,TET3,0.78490424,0.4325097146130885,0.886839349766789,0.6969876,LOC149773,0.22301759,0.8235218222412359,0.9994352920077895,0.49069133
3686,C1orf43,-0.34911406,0.7270036836012241,0.9443434469706866,-0.47900102,MAP9,1.2207162,0.22219349414797196,0.6351354143472117,0.6501342,FARSB,0.78490424,0.4325097146130885,0.886839349766789,1.3081744,CACNA1S,0.22301759,0.8235218222412359,0.9994352920077895,0.30180755
3687,BEND2,-0.3529088,0.7241568319000624,0.9424856911329468,-0.38674107,SLC22A4,1.2166606,0.22373335334961342,0.6351354143472117,1.2134483,LPIN2,0.78490424,0.4325097146130885,0.886839349766789,0.9156768,SPG7,0.22301759,0.8235218222412359,0.9994352920077895,0.20141199
3688,SMPDL3A,-0.3529088,0.7241568319000624,0.9424856911329468,-0.42667598,ZMYM5,1.2166606,0.22373335334961342,0.6351354143472117,1.0280197,CIDEA,0.78490424,0.4325097146130885,0.886839349766789,1.5085651,ATP6V1C1,0.22301759,0.8235218222412359,0.9994352920077895,0.5482689
3689,NCAM1,-0.3529088,0.7241568319000624,0.9424856911329468,-0.5273603,AVEN,1.2166606,0.22373335334961342,0.6351354143472117,1.3478285,CNTN5,0.78490424,0.4325097146130885,0.886839349766789,1.2779796,ADIG,0.22301759,0.8235218222412359,0.9994352920077895,0.3739094
3690,JMJD5,-0.3529088,0.7241568319000624,0.9424856911329468,-0.4431111,MPHOSPH8,1.2166606,0.22373335334961342,0.6351354143472117,0.5791613,RABEPK,0.78490424,0.4325097146130885,0.886839349766789,1.1437428,TENC1,0.22301759,0.8235218222412359,0.9994352920077895,0.19936085
3691,CHST11,-0.3529088,0.7241568319000624,0.9424856911329468,-0.4128985,UTP23,1.2166606,0.22373335334961342,0.6351354143472117,0.88413876,NRD1,0.78490424,0.4325097146130885,0.886839349766789,0.94035184,FBN2,0.22301759,0.8235218222412359,0.9994352920077895,-0.4945317
3692,SLC38A1,-0.3529088,0.7241568319000624,0.9424856911329468,-0.30420157,PACRGL,1.2166606,0.22373335334961342,0.6351354143472117,1.2151504,AMFR,0.78490424,0.4325097146130885,0.886839349766789,0.90184546,GLIPR2,0.21770763,0.8276569105503238,0.9994352920077895,0.30707178
3693,ING1,-0.3529088,0.7241568319000624,0.9424856911329468,-0.4668879,SYS1,1.2166606,0.22373335334961342,0.6351354143472117,0.7322135,LHFPL5,0.78490424,0.4325097146130885,0.886839349766789,1.5835196,EIF3J,0.21770763,0.8276569105503238,0.9994352920077895,0.31095085
3694,TMEM130,-0.3529088,0.7241568319000624,0.9424856911329468,-0.33955014,OR4C12,1.2166606,0.22373335334961342,0.6351354143472117,1.0243409,POLR2A,0.7777033,0.4367439546486388,0.886839349766789,0.945904,GCOM1,0.21770763,0.8276569105503238,0.9994352920077895,0.15509163
3695,MPV17L,-0.3529088,0.7241568319000624,0.9424856911329468,-0.43160796,SLC38A9,1.2166606,0.22373335334961342,0.6351354143472117,0.85790056,C20orf132,0.7777033,0.4367439546486388,0.886839349766789,1.0772548,PPARD,0.21770763,0.8276569105503238,0.9994352920077895,0.4002394
3696,C14orf182,-0.3529088,0.7241568319000624,0.9424856911329468,-0.44727662,RNASEH2B,1.2166606,0.22373335334961342,0.6351354143472117,0.92771906,KLHL2,0.7777033,0.4367439546486388,0.886839349766789,0.8591541,EIF2B2,0.21770763,0.8276569105503238,0.9994352920077895,0.285438
3697,HS3ST5,-0.3529088,0.7241568319000624,0.9424856911329468,-0.41921586,TSEN54,1.2166606,0.22373335334961342,0.6351354143472117,1.6882586,TDRD9,0.7777033,0.4367439546486388,0.886839349766789,1.2007846,ARF4,0.21770763,0.8276569105503238,0.9994352920077895,0.112805545
3698,CRBN,-0.3529088,0.7241568319000624,0.9424856911329468,-0.3986626,KIAA0020,1.2166606,0.22373335334961342,0.6351354143472117,0.8679392,ROD1,0.7777033,0.4367439546486388,0.886839349766789,1.074346,SLC22A3,0.21770763,0.8276569105503238,0.9994352920077895,0.22971646
3699,TLL1,-0.3529088,0.7241568319000624,0.9424856911329468,-0.3528036,FAM49A,1.2166606,0.22373335334961342,0.6351354143472117,1.2417753,SAMD9,0.7777033,0.4367439546486388,0.886839349766789,1.2935284,TOB1,0.21770763,0.8276569105503238,0.9994352920077895,0.30075926
3700,UBE2D2,-0.3529088,0.7241568319000624,0.9424856911329468,-0.54575104,CROCC,1.2166606,0.22373335334961342,0.6351354143472117,0.84829074,FDPSL2A,0.7777033,0.4367439546486388,0.886839349766789,0.65258646,IGHMBP2,0.21770763,0.8276569105503238,0.9994352920077895,0.25155136
3701,RNF43,-0.3529088,0.7241568319000624,0.9424856911329468,-0.45264876,BRCA1,1.2166606,0.22373335334961342,0.6351354143472117,0.9956134,CCNG2,0.7777033,0.4367439546486388,0.886839349766789,0.97779787,CS,0.21770763,0.8276569105503238,0.9994352920077895,0.35027042
3702,FAM83A,-0.3529088,0.7241568319000624,0.9424856911329468,-0.5342273,DEPDC5,1.2166606,0.22373335334961342,0.6351354143472117,0.76645476,HPSE2,0.7777033,0.4367439546486388,0.886839349766789,1.0891824,ANKRD12,0.21770763,0.8276569105503238,0.9994352920077895,0.0877878
3703,SIM2,-0.3529088,0.7241568319000624,0.9424856911329468,-0.3216091,RPL23AP53,1.2166606,0.22373335334961342,0.6351354143472117,0.6729676,EMILIN2,0.7777033,0.4367439546486388,0.886839349766789,1.6172295,NPHP1,0.21770763,0.8276569105503238,0.9994352920077895,0.12714891
3704,TRAF3IP1,-0.3529088,0.7241568319000624,0.9424856911329468,-0.43365932,KIAA1143,1.2166606,0.22373335334961342,0.6351354143472117,0.60804695,MTSS1,0.7777033,0.4367439546486388,0.886839349766789,1.1679577,LSM5,0.21770763,0.8276569105503238,0.9994352920077895,0.2999579
3705,MLLT10,-0.3529088,0.7241568319000624,0.9424856911329468,-0.3309736,ANXA5,1.2166606,0.22373335334961342,0.6351354143472117,0.99492854,ADORA1,0.7777033,0.4367439546486388,0.886839349766789,1.4483541,SLC12A2,0.21770763,0.8276569105503238,0.9994352920077895,0.5937674
3706,KRT12,-0.3529088,0.7241568319000624,0.9424856911329468,-0.36406028,SLC39A8,1.2166606,0.22373335334961342,0.6351354143472117,0.8851097,RG9MTD3,0.7777033,0.4367439546486388,0.886839349766789,1.4879943,ANXA6,0.2123977,0.8317967818365045,0.9994352920077895,0.1365696
3707,GNAI2,-0.3529088,0.7241568319000624,0.9424856911329468,-0.31457976,MFSD6,1.2166606,0.22373335334961342,0.6351354143472117,1.2453867,GTF2IRD1,0.7777033,0.4367439546486388,0.886839349766789,1.157755,TONSL,0.2123977,0.8317967818365045,0.9994352920077895,0.3286496
3708,RAD51AP1,-0.3529088,0.7241568319000624,0.9424856911329468,-0.4486331,IMPACT,1.2166606,0.22373335334961342,0.6351354143472117,1.4846047,SYNRG,0.7777033,0.4367439546486388,0.886839349766789,0.4759135,LOC285074,0.2123977,0.8317967818365045,0.9994352920077895,0.0753201
3709,ITLN1,-0.3529088,0.7241568319000624,0.9424856911329468,-0.35976285,COL4A3,1.2166606,0.22373335334961342,0.6351354143472117,0.74646896,ZADH2,0.7705023,0.4410019737255152,0.886839349766789,0.85968065,CYTH3,0.2123977,0.8317967818365045,0.9994352920077895,0.32945436
3710,ZBTB7C,-0.3529088,0.7241568319000624,0.9424856911329468,-0.4542181,WBSCR22,1.2166606,0.22373335334961342,0.6351354143472117,0.9854722,LOC729013,0.7705023,0.4410019737255152,0.886839349766789,1.5259231,DNM3,0.2123977,0.8317967818365045,0.9994352920077895,0.31147087
3711,CGN,-0.3529088,0.7241568319000624,0.9424856911329468,-0.34551215,HDAC2,1.2166606,0.22373335334961342,0.6351354143472117,0.8101767,CLU,0.7705023,0.4410019737255152,0.886839349766789,0.9799248,GSR,0.2123977,0.8317967818365045,0.9994352920077895,0.24194169
3712,ANK1,-0.3529088,0.7241568319000624,0.9424856911329468,-0.40284866,GAD2,1.2126051,0.22528082930617954,0.6387400239203809,1.3281835,THSD7B,0.7705023,0.4410019737255152,0.886839349766789,1.2921132,N4BP2L2,0.2123977,0.8317967818365045,0.9994352920077895,0.34697095
3713,ACOT9,-0.3529088,0.7241568319000624,0.9424856911329468,-0.45881966,MAP4K5,1.2126051,0.22528082930617954,0.6387400239203809,0.8366217,ACPP,0.7705023,0.4410019737255152,0.886839349766789,1.0694404,MYOZ3,0.2123977,0.8317967818365045,0.9994352920077895,0.3113778
3714,SBDS,-0.3529088,0.7241568319000624,0.9424856911329468,-0.43474865,SH2D4B,1.2126051,0.22528082930617954,0.6387400239203809,1.0819741,DENND5A,0.7705023,0.4410019737255152,0.886839349766789,1.0843209,LOC285735,0.2123977,0.8317967818365045,0.9994352920077895,0.36684343
3715,TXNRD3,-0.3529088,0.7241568319000624,0.9424856911329468,-0.39086738,ANKRD18A,1.2126051,0.22528082930617954,0.6387400239203809,0.91136837,MEGF11,0.7705023,0.4410019737255152,0.886839349766789,1.2072544,IMPDH2,0.2123977,0.8317967818365045,0.9994352920077895,0.33746982
3716,C15orf27,-0.3567035,0.7213137901159576,0.9424856911329468,-0.48690245,SCP2,1.2085496,0.2268359341156072,0.6396795591783921,0.89649403,ALDH18A1,0.7705023,0.4410019737255152,0.886839349766789,1.0488405,MYH11,0.2123977,0.8317967818365045,0.9994352920077895,0.13514571
3717,CAPN6,-0.3567035,0.7213137901159576,0.9424856911329468,-0.48620877,CAPN14,1.2085496,0.2268359341156072,0.6396795591783921,1.535841,MYNN,0.7705023,0.4410019737255152,0.886839349766789,1.2309378,HNRNPL,0.2123977,0.8317967818365045,0.9994352920077895,0.24123818
3718,SORD,-0.3567035,0.7213137901159576,0.9424856911329468,-0.47426566,ZNF711,1.2085496,0.2268359341156072,0.6396795591783921,1.000275,TRIM66,0.7705023,0.4410019737255152,0.886839349766789,1.1703633,NR2C2,0.2123977,0.8317967818365045,0.9994352920077895,0.099883355
3719,DNAH7,-0.3567035,0.7213137901159576,0.9424856911329468,-0.28591907,ALG6,1.2085496,0.2268359341156072,0.6396795591783921,0.9890393,C1orf27,0.7705023,0.4410019737255152,0.886839349766789,1.2540587,XPC,0.2123977,0.8317967818365045,0.9994352920077895,0.20590366
3720,SLC35E2B,-0.3567035,0.7213137901159576,0.9424856911329468,-0.2087349,KIAA1430,1.2085496,0.2268359341156072,0.6396795591783921,1.0230536,MYST3,0.7705023,0.4410019737255152,0.886839349766789,1.0526834,STT3A,0.2123977,0.8317967818365045,0.9994352920077895,0.2539461
3721,KRT8,-0.3567035,0.7213137901159576,0.9424856911329468,-0.3752029,FLRT2,1.2085496,0.2268359341156072,0.6396795591783921,1.2147696,RUFY1,0.7705023,0.4410019737255152,0.886839349766789,1.1035401,COPB1,0.2123977,0.8317967818365045,0.9994352920077895,0.6613437
3722,FAM5C,-0.3567035,0.7213137901159576,0.9424856911329468,-0.50311,HNRNPD,1.2085496,0.2268359341156072,0.6396795591783921,1.3873459,CDH24,0.7705023,0.4410019737255152,0.886839349766789,1.4832659,SLC30A4,0.2123977,0.8317967818365045,0.9994352920077895,0.411221
3723,ARF4,-0.3567035,0.7213137901159576,0.9424856911329468,-0.39968774,BNIP1,1.2085496,0.2268359341156072,0.6396795591783921,1.1681185,C3orf64,0.7705023,0.4410019737255152,0.886839349766789,1.1077422,ZNF528,0.2123977,0.8317967818365045,0.9994352920077895,0.31025916
3724,BIN1,-0.3567035,0.7213137901159576,0.9424856911329468,-0.40917575,FRMD4A,1.2085496,0.2268359341156072,0.6396795591783921,0.8376905,C9orf125,0.7705023,0.4410019737255152,0.886839349766789,1.3541881,RALY,0.2123977,0.8317967818365045,0.9994352920077895,0.18695809
3725,RRP1B,-0.36049822,0.718474594034473,0.9410544227103006,-0.4792045,CSNK2A2,1.2085496,0.2268359341156072,0.6396795591783921,1.2090024,TAP1,0.7705023,0.4410019737255152,0.886839349766789,1.1719322,LEMD3,0.2123977,0.8317967818365045,0.9994352920077895,0.3761526
3726,ZSWIM1,-0.36049822,0.718474594034473,0.9410544227103006,-0.41481575,ABCA6,1.2085496,0.2268359341156072,0.6396795591783921,0.71529406,ADAMTS1,0.7705023,0.4410019737255152,0.886839349766789,1.1153872,PAXIP1,0.2123977,0.8317967818365045,0.9994352920077895,0.19105928
3727,FLJ10661,-0.36049822,0.718474594034473,0.9410544227103006,-0.42937273,NPFFR2,1.2085496,0.2268359341156072,0.6396795591783921,1.006818,RRAGD,0.7705023,0.4410019737255152,0.886839349766789,1.1097742,CRTC3,0.2123977,0.8317967818365045,0.9994352920077895,0.09845297
3728,AKT2,-0.36049822,0.718474594034473,0.9410544227103006,-0.33660996,AOAH,1.2085496,0.2268359341156072,0.6396795591783921,0.9416721,SMAD5,0.7705023,0.4410019737255152,0.886839349766789,0.33455238,SYN2,0.2123977,0.8317967818365045,0.9994352920077895,0.3419275
3729,CDC5L,-0.36049822,0.718474594034473,0.9410544227103006,-0.27298743,CASC1,1.2085496,0.2268359341156072,0.6396795591783921,0.7911971,VPS39,0.7705023,0.4410019737255152,0.886839349766789,1.0673417,AOAH,0.2123977,0.8317967818365045,0.9994352920077895,0.014273817
3730,COG6,-0.36049822,0.718474594034473,0.9410544227103006,-0.30033132,CDH4,1.2085496,0.2268359341156072,0.6396795591783921,1.1905755,EXOSC2,0.7705023,0.4410019737255152,0.886839349766789,1.2531468,SUCLG2,0.2123977,0.8317967818365045,0.9994352920077895,0.2176974
3731,DBF4B,-0.36049822,0.718474594034473,0.9410544227103006,-0.3302617,STXBP5L,1.204494,0.22839867968390926,0.6431402586593918,0.55849886,ACVR2B,0.7705023,0.4410019737255152,0.886839349766789,0.9254854,NAPG,0.2123977,0.8317967818365045,0.9994352920077895,0.2543751
3732,PSMB9,-0.36049822,0.718474594034473,0.9410544227103006,-0.432782,PREX2,1.204494,0.22839867968390926,0.6431402586593918,0.41660318,TRAK1,0.7705023,0.4410019737255152,0.886839349766789,1.1213622,PYGB,0.2123977,0.8317967818365045,0.9994352920077895,0.38871878
3733,RIN3,-0.36049822,0.718474594034473,0.9410544227103006,-0.37962246,RABEPK,1.204494,0.22839867968390926,0.6431402586593918,1.1275367,CREB3,0.7705023,0.4410019737255152,0.886839349766789,1.2116765,ZNF841,0.2123977,0.8317967818365045,0.9994352920077895,0.33017844
3734,ATRN,-0.36049822,0.718474594034473,0.9410544227103006,-0.46594024,OR10K1,1.204494,0.22839867968390926,0.6431402586593918,1.3166276,ROBO2,0.7705023,0.4410019737255152,0.886839349766789,1.4973339,DHX29,0.2123977,0.8317967818365045,0.9994352920077895,0.32961738
3735,GDI2,-0.36049822,0.718474594034473,0.9410544227103006,-0.17614764,MAK,1.204494,0.22839867968390926,0.6431402586593918,0.9650341,LOC100132526,0.7705023,0.4410019737255152,0.886839349766789,1.5440258,PPM1N,0.2123977,0.8317967818365045,0.9994352920077895,0.13834195
3736,CPSF3,-0.36049822,0.718474594034473,0.9410544227103006,-0.40194482,MFN1,1.2004385,0.2299690777236404,0.6451925820497352,0.7766019,NPFFR2,0.7705023,0.4410019737255152,0.886839349766789,1.0599812,PHACTR3,0.20708776,0.8359413247733694,0.9994352920077895,0.24491666
3737,NR1H4,-0.36049822,0.718474594034473,0.9410544227103006,-0.52154166,HDAC9,1.2004385,0.2299690777236404,0.6451925820497352,0.6181351,ACO1,0.7705023,0.4410019737255152,0.886839349766789,1.2233847,LOC100129361,0.20708776,0.8359413247733694,0.9994352920077895,0.29779947
3738,SH2D1B,-0.36049822,0.718474594034473,0.9410544227103006,-0.49414948,EXOC3L2,1.2004385,0.2299690777236404,0.6451925820497352,1.1858138,TEKT5,0.7705023,0.4410019737255152,0.886839349766789,1.1091803,FAM49B,0.20708776,0.8359413247733694,0.9994352920077895,-0.11723255
3739,CLEC18C,-0.36049822,0.718474594034473,0.9410544227103006,-0.47565705,NOG,1.2004385,0.2299690777236404,0.6451925820497352,1.5137796,MXRA7,0.7705023,0.4410019737255152,0.886839349766789,0.8486887,SLC25A12,0.20708776,0.8359413247733694,0.9994352920077895,0.26046973
3740,ANXA3,-0.36049822,0.718474594034473,0.9410544227103006,-0.32963714,DTNBP1,1.2004385,0.2299690777236404,0.6451925820497352,0.9836874,CLIP4,0.7633014,0.44528368335668933,0.886839349766789,1.2852497,ZNF673,0.20708776,0.8359413247733694,0.9994352920077895,0.40075645
3741,SHMT1,-0.36049822,0.718474594034473,0.9410544227103006,-0.46559697,AFG3L2,1.2004385,0.2299690777236404,0.6451925820497352,1.2046633,SFTPB,0.7633014,0.44528368335668933,0.886839349766789,1.3811506,EXOSC7,0.20708776,0.8359413247733694,0.9994352920077895,0.3766654
